transaction_id,amount_usd,merchant_category,card_type,auth_method,channel,device_type,account_balance_usd,cvv_retry_count,velocity_score,merchant_risk_score,time_of_day_hour,day_of_week,error_text,category,retry_action_taken,delay_before_retry_min,outcome
txn_01397,156.69,Online Retail,Visa,No Authentication,In-App,iPhone,1098.84,0,3.6,33.4,22,2,Do Not Honour - Bank declined due to risk parameters,risk_block,retry_upi,0,failed_again
txn_18792,30.84,Online Retail,Visa,Biometric,POS,iPhone,5508.92,0,12.9,10.8,7,5,Transaction blocked - suspicious activity detected,risk_block,no_retry,360,failed_again
txn_08690,1083.75,Crypto Exchange,Visa,PIN,POS,Windows PC,1602.08,1,16.0,79.8,14,2,TXN_FAILED: Insufficient balance in account,insufficient_funds,no_retry,360,failed_again
txn_15033,130.51,Groceries,Discover,PIN,Online,iPhone,1079.49,0,17.0,25.5,9,6,Card expired - decline code 54,card_expired,delay_2hr_retry,120,failed_again
txn_12923,49.13,Gaming,Discover,3D Secure,Online,Android Phone,1354.1,0,23.0,36.5,23,0,Network error - request could not be completed,network_error,retry_wallet,360,failed_again
txn_08765,91.94,Travel,Visa,Biometric,Online,iPhone,465.01,1,42.2,20.9,2,5,"Issuer server not responding, request expired",bank_timeout,retry_wallet,360,recovered
txn_02880,2.94,Streaming,Visa,3D Secure,Contactless,iPhone,8582.99,1,20.7,13.5,11,3,Connection reset before response received,network_error,retry_wallet,120,recovered
txn_19215,68.74,Online Retail,Visa,3D Secure,Online,Mac,2787.12,0,23.1,40.9,16,6,"Issuer server not responding, request expired",bank_timeout,no_retry,0,failed_again
txn_08584,69.57,Groceries,Mastercard,No Authentication,Contactless,POS Terminal,2746.73,0,18.7,39.3,4,2,"Issuer server not responding, request expired",bank_timeout,delay_2hr_retry,360,recovered
txn_17885,40.45,Utilities,Discover,3D Secure,Online,iPhone,5195.68,0,27.0,20.0,15,5,"Issuer server not responding, request expired",bank_timeout,delay_2hr_retry,30,recovered
txn_13034,99.53,Fuel,Amex,OTP,POS,POS Terminal,1795.64,0,0.6,14.0,17,6,NPCI: UPI PIN retries exceeded,otp_fail,retry_upi,30,failed_again
txn_02860,616.74,Utilities,Discover,OTP,In-App,Android Phone,612.4,1,14.0,20.7,17,2,Decline code 51: Not enough balance,insufficient_funds,delay_2hr_retry,120,recovered
txn_08362,450.99,Restaurants,Visa,3D Secure,Online,Android Phone,8379.37,0,26.1,28.9,7,3,"Issuer server not responding, request expired",bank_timeout,retry_same_card,0,recovered
txn_12397,159.6,Utilities,Visa,No Authentication,Online,iPhone,4508.62,0,1.6,40.4,6,0,Connection reset before response received,network_error,delay_2hr_retry,30,recovered
txn_12841,37.65,Streaming,Mastercard,PIN,Contactless,iPhone,2846.3,0,8.3,31.0,2,0,Card flagged for review - high risk score,risk_block,delay_2hr_retry,30,failed_again
txn_12808,73.94,Online Retail,Mastercard,3D Secure,POS,Smart Watch,1879.95,1,22.3,17.5,0,2,"Issuer server not responding, request expired",bank_timeout,retry_wallet,360,recovered
txn_13130,40.4,Restaurants,Visa,OTP,Contactless,Windows PC,1055.67,0,12.2,18.1,16,1,Connection timeout during authorization,bank_timeout,no_retry,120,failed_again
txn_09689,29.71,Gift Cards,Visa,OTP,POS,Android Phone,1033.24,0,3.2,50.4,12,1,Gateway unreachable - network failure,network_error,retry_upi,0,failed_again
txn_14863,6.26,Fuel,Visa,3D Secure,Online,iPhone,3188.32,0,44.3,38.9,5,3,Do Not Honour - Insufficient funds,insufficient_funds,retry_wallet,120,failed_again
txn_07094,9.94,Utilities,Visa,OTP,Contactless,ATM Machine,992.28,0,26.7,29.8,18,5,"Card no longer valid, expiry passed",card_expired,delay_2hr_retry,0,failed_again
txn_06927,27.54,Restaurants,Mastercard,OTP,In-App,Android Phone,1572.8,1,0.0,0.0,14,0,Decline code 51: Not enough balance,insufficient_funds,delay_2hr_retry,30,failed_again
txn_04348,137.19,Travel,Visa,3D Secure,Online,Mac,1390.64,0,54.3,50.5,7,5,ISO8583 message parsing error,network_error,retry_same_card,0,recovered
txn_17474,40.1,Restaurants,RuPay,Biometric,Online,POS Terminal,4201.38,0,8.3,49.3,14,2,Do Not Honour - Bank declined due to risk parameters,risk_block,delay_2hr_retry,0,failed_again
txn_12883,218.58,Electronics,Mastercard,3D Secure,Online,Mac,854.0,1,5.2,89.9,7,4,Connection reset before response received,network_error,no_retry,360,failed_again
txn_01633,84.94,Groceries,Visa,OTP,POS,Android Phone,5793.5,0,13.9,36.2,6,2,Card flagged for review - high risk score,risk_block,delay_2hr_retry,120,failed_again
txn_14962,450.24,Electronics,Visa,OTP,In-App,Android Phone,5419.07,0,28.0,43.0,5,2,Gateway unreachable - network failure,network_error,retry_same_card,120,failed_again
txn_10118,43.86,Utilities,Visa,OTP,Contactless,POS Terminal,4438.2,0,1.4,47.6,3,4,Network error - request could not be completed,network_error,retry_wallet,30,failed_again
txn_03469,16.69,Groceries,Visa,OTP,Contactless,POS Terminal,3630.73,0,6.6,35.4,3,5,Card flagged for review - high risk score,risk_block,retry_same_card,30,failed_again
txn_09052,43.29,Groceries,Visa,3D Secure,ATM,Android Phone,8077.95,0,26.1,53.3,6,4,Gateway timeout - issuing bank unreachable,bank_timeout,retry_wallet,30,recovered
txn_07607,18.19,Fuel,Mastercard,PIN,ATM,Windows PC,584.76,0,1.1,23.9,18,6,Connection timeout during authorization,bank_timeout,delay_2hr_retry,120,recovered
txn_08228,18.99,Utilities,Discover,3D Secure,Online,POS Terminal,535.58,0,10.3,18.3,10,1,Connection timeout during authorization,bank_timeout,no_retry,0,failed_again
txn_17770,29.83,Online Retail,Mastercard,OTP,Online,POS Terminal,1028.84,0,1.1,40.2,0,4,ISO8583 message parsing error,network_error,retry_same_card,30,recovered
txn_09594,429.7,Online Retail,Mastercard,No Authentication,POS,ATM Machine,16035.83,0,4.7,16.6,10,6,Connection reset before response received,network_error,retry_wallet,120,recovered
txn_06473,258.52,Fuel,Mastercard,No Authentication,Online,Android Phone,1390.24,0,16.4,19.7,6,4,Card flagged for review - high risk score,risk_block,retry_wallet,0,recovered
txn_12507,111.25,Electronics,Mastercard,PIN,Online,POS Terminal,1021.04,0,28.3,48.5,22,0,Connection reset before response received,network_error,retry_upi,0,failed_again
txn_00388,20.86,Gift Cards,RuPay,Biometric,In-App,iPhone,3332.22,0,23.0,89.4,13,0,Connection timeout during authorization,bank_timeout,retry_wallet,360,failed_again
txn_03711,1724.48,Electronics,Discover,OTP,Online,Mac,2106.87,0,11.1,44.1,9,0,ISO8583 message parsing error,network_error,retry_same_card,30,recovered
txn_15852,34.7,Restaurants,Mastercard,Biometric,POS,Android Phone,3071.51,1,14.1,27.4,1,4,Transaction blocked - suspicious activity detected,risk_block,no_retry,30,failed_again
txn_05588,143.58,Travel,Mastercard,OTP,POS,Android Phone,1888.77,0,27.9,35.1,1,6,NPCI: UPI PIN retries exceeded,otp_fail,delay_2hr_retry,360,failed_again
txn_04259,18.26,Online Retail,Amex,PIN,POS,Android Phone,4264.63,0,36.2,25.9,5,5,NPCI: UPI PIN retries exceeded,otp_fail,retry_upi,0,failed_again
txn_01036,110.47,Fuel,Amex,3D Secure,POS,POS Terminal,1345.99,0,10.2,37.6,22,4,Connection reset before response received,network_error,retry_wallet,30,recovered
txn_02044,38.06,Restaurants,Visa,PIN,In-App,Mac,361.09,0,16.0,24.9,13,6,OTP verification failed - incorrect code entered,otp_fail,retry_upi,120,failed_again
txn_14106,73.86,Electronics,Mastercard,3D Secure,POS,POS Terminal,838.51,0,23.1,66.0,7,1,Bank server did not respond in time,bank_timeout,retry_upi,30,recovered
txn_13967,132.19,Healthcare,Visa,Biometric,POS,POS Terminal,688.35,1,0.0,2.5,5,0,3DS authentication timeout after 30s,otp_fail,retry_upi,120,failed_again
txn_19162,837.06,Electronics,Mastercard,3D Secure,Online,ATM Machine,1424.84,0,5.1,56.3,4,4,Gateway timeout - issuing bank unreachable,bank_timeout,retry_same_card,360,failed_again
txn_02642,56.58,Groceries,Mastercard,OTP,Online,ATM Machine,3074.05,0,35.2,45.3,11,4,Card flagged for review - high risk score,risk_block,retry_same_card,0,failed_again
txn_05724,240.65,Fuel,Mastercard,3D Secure,POS,Tablet,1318.58,0,14.0,19.7,1,3,"Issuer server not responding, request expired",bank_timeout,delay_2hr_retry,0,recovered
txn_16588,92.4,Electronics,Visa,3D Secure,Online,Android Phone,937.43,0,33.5,55.9,2,0,Bank server did not respond in time,bank_timeout,no_retry,0,failed_again
txn_13881,119.72,Groceries,Amex,OTP,Online,POS Terminal,640.97,0,28.6,33.9,3,2,Connection reset before response received,network_error,retry_same_card,0,recovered
txn_01555,280.73,Electronics,Mastercard,PIN,Contactless,Android Phone,973.67,0,21.2,78.6,9,5,Bank server did not respond in time,bank_timeout,retry_same_card,0,recovered
txn_01612,93.0,Healthcare,Mastercard,PIN,POS,POS Terminal,3639.52,0,23.3,26.2,5,2,Card expired - decline code 54,card_expired,no_retry,30,failed_again
txn_18668,106.97,Groceries,Visa,Biometric,Online,Android Phone,1439.75,1,57.8,40.6,21,3,Connection timeout during authorization,bank_timeout,retry_same_card,0,recovered
txn_01164,55.07,Online Retail,Visa,OTP,POS,iPhone,669.21,0,8.0,11.0,15,4,Connection timeout during authorization,bank_timeout,no_retry,120,failed_again
txn_15228,89.37,Restaurants,Visa,OTP,Online,Mac,1073.47,0,0.0,49.8,12,1,ISO8583 message parsing error,network_error,no_retry,0,failed_again
txn_13114,32.35,Online Retail,Visa,No Authentication,Contactless,Windows PC,11264.29,1,5.1,17.2,7,3,Transaction blocked - suspicious activity detected,risk_block,no_retry,0,failed_again
txn_14530,22.11,Online Retail,Mastercard,OTP,POS,Mac,4574.39,1,20.1,36.0,8,6,ISO8583 message parsing error,network_error,retry_wallet,30,failed_again
txn_02648,20.16,Utilities,Visa,OTP,In-App,iPhone,595.64,0,13.7,41.2,10,0,NPCI: UPI PIN retries exceeded,otp_fail,retry_same_card,30,recovered
txn_15261,130.25,Electronics,Amex,PIN,Contactless,Tablet,1581.18,0,15.8,26.4,11,6,Card flagged for review - high risk score,risk_block,delay_2hr_retry,120,failed_again
txn_13805,62.12,Groceries,Mastercard,PIN,POS,iPhone,391.91,0,24.1,57.2,6,5,Card flagged for review - high risk score,risk_block,no_retry,30,failed_again
txn_16456,26.06,Groceries,Mastercard,Biometric,Contactless,POS Terminal,4261.82,0,39.5,31.0,14,0,Network error - request could not be completed,network_error,retry_upi,120,failed_again
txn_03913,40.15,Online Retail,Visa,PIN,Online,Smart Watch,1999.17,0,27.5,53.0,15,1,Expiry date validation failed,card_expired,retry_upi,30,failed_again
txn_06479,143.92,Electronics,Mastercard,OTP,In-App,Windows PC,1765.25,0,18.9,54.9,10,1,Connection reset before response received,network_error,retry_same_card,360,recovered
txn_19209,8.6,Gaming,Mastercard,3D Secure,In-App,iPhone,3684.03,0,45.1,33.3,23,0,Gateway timeout - issuing bank unreachable,bank_timeout,delay_2hr_retry,120,failed_again
txn_03523,493.61,Healthcare,Amex,3D Secure,POS,POS Terminal,1652.74,0,40.0,39.3,6,2,TXN_FAILED: Insufficient balance in account,insufficient_funds,retry_same_card,120,failed_again
txn_17959,320.34,Travel,RuPay,Biometric,Online,Android Phone,928.97,0,19.8,40.9,0,3,Do Not Honour - Bank declined due to risk parameters,risk_block,retry_same_card,360,recovered
txn_15075,19.88,Groceries,Mastercard,PIN,Contactless,Android Phone,9206.77,0,23.8,30.6,3,1,Connection timeout during authorization,bank_timeout,delay_2hr_retry,30,failed_again
txn_08212,18.05,Streaming,Mastercard,OTP,In-App,iPhone,7154.63,0,7.7,29.2,7,6,Connection reset before response received,network_error,delay_2hr_retry,30,recovered
txn_02004,111.02,Fuel,Discover,3D Secure,POS,Android Phone,2484.25,0,32.4,35.7,15,5,Transaction blocked - suspicious activity detected,risk_block,delay_2hr_retry,120,failed_again
txn_19358,584.69,Electronics,Visa,3D Secure,Online,Android Phone,1853.03,0,5.1,39.3,11,4,"Issuer server not responding, request expired",bank_timeout,retry_same_card,360,recovered
txn_07452,79.56,Healthcare,Visa,PIN,ATM,Windows PC,1710.14,0,32.5,37.5,3,1,Network error - request could not be completed,network_error,retry_same_card,30,failed_again
txn_13275,13.11,Groceries,Visa,OTP,Online,Android Phone,6764.16,1,25.7,1.0,16,2,Network error - request could not be completed,network_error,retry_upi,0,recovered
txn_00018,86.01,Fuel,Visa,3D Secure,POS,ATM Machine,8721.82,0,33.1,17.0,11,4,ISO8583 message parsing error,network_error,retry_wallet,30,recovered
txn_02021,149.36,Travel,RuPay,OTP,ATM,POS Terminal,517.21,1,15.7,25.9,19,3,"Card no longer valid, expiry passed",card_expired,delay_2hr_retry,0,failed_again
txn_06936,77.75,Healthcare,Visa,3D Secure,Contactless,Windows PC,699.14,0,30.6,33.5,1,3,"Issuer server not responding, request expired",bank_timeout,delay_2hr_retry,120,failed_again
txn_01329,32.61,Online Retail,Mastercard,3D Secure,Contactless,Tablet,10227.41,0,37.0,33.6,0,2,Decline code 51: Not enough balance,insufficient_funds,delay_2hr_retry,120,recovered
txn_01445,80.69,Electronics,Mastercard,3D Secure,In-App,Windows PC,5308.33,0,6.1,56.4,16,4,Gateway unreachable - network failure,network_error,delay_2hr_retry,120,recovered
txn_04473,53.77,Groceries,Amex,OTP,Online,Android Phone,1840.31,0,23.9,53.7,0,5,Transaction blocked - suspicious activity detected,risk_block,delay_2hr_retry,0,failed_again
txn_06244,62.04,Streaming,Visa,OTP,Online,POS Terminal,4421.34,0,32.8,42.5,6,5,"Issuer server not responding, request expired",bank_timeout,delay_2hr_retry,30,failed_again
txn_00706,41.28,Online Retail,Visa,No Authentication,In-App,iPhone,1221.66,0,25.1,15.6,21,1,ISO8583 message parsing error,network_error,retry_same_card,0,recovered
txn_00279,11.68,Groceries,Visa,OTP,Online,Android Phone,1019.52,0,18.2,22.9,22,5,TXN_FAILED: Insufficient balance in account,insufficient_funds,delay_2hr_retry,0,recovered
txn_18562,276.21,Travel,Amex,Biometric,In-App,iPhone,3204.76,0,16.3,29.3,2,0,Expiry date validation failed,card_expired,no_retry,120,failed_again
txn_08676,19.73,Gaming,Visa,3D Secure,In-App,Android Phone,1251.12,0,35.6,59.3,15,1,Bank server did not respond in time,bank_timeout,retry_same_card,360,failed_again
txn_16600,105.2,Online Retail,Mastercard,PIN,Contactless,Android Phone,4737.49,0,22.8,24.4,19,3,Do Not Honour - Insufficient funds,insufficient_funds,retry_wallet,360,recovered
txn_14324,32.39,Online Retail,Amex,OTP,POS,ATM Machine,1918.92,0,21.4,15.9,16,2,Connection reset before response received,network_error,no_retry,120,failed_again
txn_13366,168.82,Utilities,Visa,PIN,Online,Mac,8951.02,0,12.3,20.1,13,0,NPCI: UPI PIN retries exceeded,otp_fail,retry_same_card,360,recovered
txn_00274,84.23,Healthcare,Mastercard,3D Secure,Contactless,Android Phone,3413.93,0,1.3,21.5,16,0,NPCI: UPI PIN retries exceeded,otp_fail,delay_2hr_retry,360,failed_again
txn_05145,264.56,Online Retail,Mastercard,PIN,In-App,POS Terminal,6604.78,0,31.7,33.6,14,4,"Issuer server not responding, request expired",bank_timeout,delay_2hr_retry,360,recovered
txn_08617,9.69,Restaurants,Visa,Biometric,POS,Android Phone,2353.66,0,9.3,27.2,23,1,Gateway timeout - issuing bank unreachable,bank_timeout,no_retry,120,failed_again
txn_00514,328.48,Restaurants,Visa,PIN,Contactless,Android Phone,2304.34,1,46.2,55.6,12,5,3DS authentication timeout after 30s,otp_fail,delay_2hr_retry,360,failed_again
txn_16470,113.97,Utilities,Visa,OTP,Online,Windows PC,2652.22,0,14.7,4.0,17,5,"Issuer server not responding, request expired",bank_timeout,delay_2hr_retry,0,recovered
txn_05103,19.33,Fuel,Visa,Biometric,POS,Android Phone,4837.05,0,18.8,44.3,12,0,Gateway unreachable - network failure,network_error,no_retry,360,failed_again
txn_05035,42.36,Groceries,Visa,PIN,POS,Android Phone,805.77,1,20.5,34.7,18,0,ISO8583 message parsing error,network_error,no_retry,0,failed_again
txn_14399,122.54,Travel,Visa,OTP,Contactless,POS Terminal,2126.05,1,26.2,18.4,14,0,Gateway unreachable - network failure,network_error,no_retry,360,failed_again
txn_04085,333.2,Gaming,Mastercard,OTP,Contactless,Smart Watch,2301.66,0,21.7,44.7,17,2,Connection reset before response received,network_error,retry_wallet,120,recovered
txn_10874,166.73,Groceries,RuPay,OTP,ATM,Android Phone,1015.24,0,27.0,33.4,20,1,Bank server did not respond in time,bank_timeout,retry_upi,120,recovered
txn_11218,376.47,Restaurants,Visa,OTP,ATM,Android Phone,10314.61,0,12.6,41.3,7,4,Bank server did not respond in time,bank_timeout,retry_wallet,360,failed_again
txn_02406,35.88,Groceries,Mastercard,OTP,In-App,Android Phone,1835.3,0,26.4,40.6,23,1,Connection timeout during authorization,bank_timeout,retry_wallet,360,failed_again
txn_17609,1254.35,Travel,Visa,PIN,ATM,iPhone,3736.68,0,14.1,33.6,19,4,ISO8583 message parsing error,network_error,retry_upi,30,recovered
txn_07517,87.36,Online Retail,Visa,OTP,POS,Smart Watch,2182.48,0,30.4,14.6,3,5,Network error - request could not be completed,network_error,retry_same_card,120,failed_again
txn_08853,10.2,Utilities,Mastercard,OTP,Online,ATM Machine,919.58,0,15.3,4.0,4,6,Gateway timeout - issuing bank unreachable,bank_timeout,retry_same_card,120,recovered
txn_09982,147.27,Crypto Exchange,Visa,Biometric,Contactless,Smart Watch,1165.04,1,18.1,62.6,11,0,"Issuer server not responding, request expired",bank_timeout,no_retry,360,failed_again
txn_10405,98.08,Streaming,Visa,OTP,Contactless,Android Phone,6109.85,0,28.9,53.3,21,4,"Issuer server not responding, request expired",bank_timeout,no_retry,0,failed_again
txn_18224,11.18,Restaurants,Mastercard,PIN,POS,POS Terminal,2618.88,1,21.4,43.1,7,0,Do Not Honour - Bank declined due to risk parameters,risk_block,delay_2hr_retry,360,failed_again
txn_13593,638.82,Electronics,Visa,3D Secure,POS,Windows PC,674.06,0,18.2,61.1,10,6,Decline code 51: Not enough balance,insufficient_funds,no_retry,0,failed_again
txn_16179,158.41,Electronics,Mastercard,3D Secure,Online,Windows PC,987.48,2,9.9,53.0,23,5,Customer authentication failed - OTP mismatch,otp_fail,retry_same_card,30,failed_again
txn_05349,22.66,Online Retail,Visa,3D Secure,POS,ATM Machine,1211.67,0,15.0,31.0,0,4,Connection timeout during authorization,bank_timeout,retry_upi,120,failed_again
txn_04029,48.91,Fuel,Visa,PIN,Online,Android Phone,1495.35,0,11.9,28.1,1,5,Gateway unreachable - network failure,network_error,retry_upi,360,recovered
txn_09417,117.94,Restaurants,Amex,3D Secure,In-App,POS Terminal,2376.0,0,12.2,26.9,22,4,Network error - request could not be completed,network_error,no_retry,30,failed_again
txn_12045,99.93,Online Retail,Visa,PIN,In-App,Windows PC,5509.59,0,21.4,14.3,3,0,Bank server did not respond in time,bank_timeout,retry_wallet,360,recovered
txn_03459,80.34,Healthcare,Mastercard,3D Secure,Contactless,iPhone,2682.02,0,29.9,24.5,9,3,NPCI: UPI PIN retries exceeded,otp_fail,no_retry,0,failed_again
txn_02200,16.12,Fuel,RuPay,OTP,In-App,Windows PC,5245.87,0,36.8,23.3,21,5,"Card no longer valid, expiry passed",card_expired,retry_wallet,120,failed_again
